ID,biography,birthDate,contactDetails,culturalHeritage,deathDate,ethnicity,familyName,gender,individualName,occupation,sourceRecordLink,title,warning,workCount
Q741409,Canadian writer,1900-05-25,,,1975-03-18,,Grandbois,man,Alain,Writer,http://www.wikidata.org/entity/Q741409,,,
Q746164,Member of the Canadian House of Commons (1903-1987),1903-04-02,,,1987-07-08,,Chevrier,man,Lionel,Writer,http://www.wikidata.org/entity/Q746164,,,
Q7634257,Canadian blogger and artist,1958-01-01,,,2014-08-02,,Richards,woman,Sue,"Artist, Blogger",http://www.wikidata.org/entity/Q7634257,,,
Q773361,Pseudonym of the Canadian writer Claire Montreuil (1914-2014),1914-04-18,,,2014-06-18,,Martin,woman,Claire,Writer,http://www.wikidata.org/entity/Q773361,,,
Q7811590,Canadian artist (1974-2010),1974-01-01,,,2010-01-01,,Wong,man,Tobi,"Artist, Sculptor, Designer",http://www.wikidata.org/entity/Q7811590,,,
Q8007030,Algonquin leader (1913-2011),1913-11-11,,,2011-08-03,,Commanda,man,William,Artist,http://www.wikidata.org/entity/Q8007030,,,
Q810033,Canadian writer,1929-01-01,,,2015-09-08,,Johnston,man,Basil,Writer,http://www.wikidata.org/entity/Q810033,,,
Q823248,Canadian artist,1812-01-01,,,1901-02-20,,Jacobi,man,Otto,"Artist, Painter",http://www.wikidata.org/entity/Q823248,,,
Q862286,"Canadian naturalist, author, artist and filmmaker",1929-01-01,,,1988-10-29,,Mason,man,Bill,Writer,http://www.wikidata.org/entity/Q862286,,,
Q862413,Canadian educator and politician (1936-2017),1936-05-13,,,2017-03-21,,Rompkey,man,Bill,Writer,http://www.wikidata.org/entity/Q862413,,,
Q8651,Canadian sound designer and recording director (1899-1971),1899-11-17,,,1971-01-05,,Shearer,man,Douglas,"Engineer, Audio Engineer, Artist, Film Director",http://www.wikidata.org/entity/Q8651,,,
Q912791,Novelist and screenwriter from Northern Ireland (1921-1999),1921-08-25,,,1999-01-11,,Moore,man,Brian,Writer,http://www.wikidata.org/entity/Q912791,,,
Q917570,"British-Canadian painter, writer, sound poet, and performance artist (1916-1986)",1916-01-19,,,1986-07-13,,Gysin,man,Brion,Writer,http://www.wikidata.org/entity/Q917570,,,
Q920637,Canadian-American reporter and correspondent,1931-11-08,,,2016-05-19,,Safer,man,Morley,Writer,http://www.wikidata.org/entity/Q920637,,,
Q922536,Canadian artist (1924-2004),1924-11-13,,,2004-05-18,,Jackson,woman,Sarah,"Artist, Painter, Sculptor, Drawer",http://www.wikidata.org/entity/Q922536,,,
Q930085,Canadian writer and mystic,1901-03-18,,,1990-08-29,,Hall,man,Manly,Writer,http://www.wikidata.org/entity/Q930085,,,
Q939745,Canadian writer known for crime or detective fiction,1952-03-11,,,2017-02-06,,McClintock,woman,Norah,Writer,http://www.wikidata.org/entity/Q939745,,,
Q952868,Canadian playwright,1941-08-25,,,2000-11-28,,Bolt,woman,Carol,Writer,http://www.wikidata.org/entity/Q952868,,,
Q953004,Canadian-American children's writer,1922-05-29,,,2010-11-22,,Coerr,woman,Eleanor,Writer,http://www.wikidata.org/entity/Q953004,,,
Q954360,"Canadian writer of political biography and history, an anarchist thinker, an essayist and literary critic (1912-1995)",1912-05-08,,,1995-01-28,,Woodcock,man,George,Writer,http://www.wikidata.org/entity/Q954360,,,
Q961968,Canadian writer and musician,1913-02-15,,,2001-05-27,,Dance,woman,Helen,Writer,http://www.wikidata.org/entity/Q961968,,,
Q966679,Canadian author and environmentalist,1921-05-12,,,2014-05-06,,Mowat,man,Farley,Writer,http://www.wikidata.org/entity/Q966679,,,
Q973765,Canadian musician and television script writer,1931-03-10,,,2001-07-24,,Dor,man,Georges,Writer,http://www.wikidata.org/entity/Q973765,,,
Q978076,Greenlandic artist (1925-2008),1925-07-28,,Inuit,2008-05-24,,Rosing,man,Jens,Writer,http://www.wikidata.org/entity/Q978076,,,
Q982757,Canadian historian,1878-01-13,,Canadian,1967-05-23,,Groulx,man,Lionel,Writer,http://www.wikidata.org/entity/Q982757,,,
Q4662217,"Aaron Long is a Canadian animator and filmmaker. He is best known for his work directing the television series BoJack Horseman and for his cartoons featuring the character Fester Fish, for which he performs the voice as well as animates. Long principally uses the software Adobe Flash and Adobe Photoshop to create his films. Long's work is strongly influenced by theatrical animation of the 1940s, particularly directors Bob Clampett, Tex Avery and Chuck Jones. In 2012, he began animating the short ""Bakerman and the Bunnymen"" for Sonic Bunny Productions. Information from: https://en.wikipedia.org/wiki/Aaron_Long_(animator)",1990-03-01,,Canadian,,,Long,man,Aaron,Canadian Animator And Filmmaker,http://www.wikidata.org/entity/Q4662217,,,
Q28839585,"Nicolas Alan Barillaro is a Canadian director, animator and writer at Pixar best known for his work on the animated short film Piper, that earned him widespread acclaim and an Academy Award for Best Animated Short Film which he shared with the film's producer Marc Sondheimer. Barillaro also attended Sheridan College in Oakville. Information sourced from: https://en.wikipedia.org/wiki/Alan_Barillaro",,,Canadian,,,Barillaro,man,Alan,Canadian Animator,http://www.wikidata.org/entity/Q28839585,,,
Q4706177,"Alan Best is a Canadian animation director and producer. He began his career as an assistant animator working for Hanna-Barbera studios. He worked on the animated features, Heavy Metal (1981), Pink Floyd The Wall (1982), and at the studios of Halas and Batchelor, Bob Godfrey, TVC, Bill Melendez, and Richard Williams. He directed the first all-animated music video, (How to Be a) Millionaire for the British pop band ABC. He was supervising director of the ABC Family sci-fi series Galidor. In 2005, he redesigned Victor, the Just for Laughs festival mascot. Information from: https://en.wikipedia.org/wiki/Alan_Best_(filmmaker)",1959-05-02,,Canadian,,,Best,man,Alan,Canadian Animation Director And Producer,http://www.wikidata.org/entity/Q4706177,,,
Q4733536,"A Canadian painter, artist, animator, and filmmaker from Ontario. ""In 1943, the National Film Board of Canada invited Duncan to join its Graphics Division. She worked first with the Information Display department, designing posters, publications, and travelling displays for National Film Board projects. She moved to the NFB's Animation Department when the Graphics Division was disbanded and produced her first film, Folksong Fantasy (shown at the 1951 Edinburgh International Film Festival) while under contract with the NFB as an independent producer. In 1951, Alma Duncan and her longtime partner, photographer Audrey McLaren, formed the film company Dunclaren Productions. Their first film, Kumak the Sleepy Hunter (1953) was a retelling of an Inuit legend using puppets and a stop-motion animation technique. It was nominated for a BAFTA award in 1954 as a documentary film. They produced two other films, Hearts and Soles (1955), which used the same animation techniques as Kumak, and Friendly Interchange (1959), which was made with chalk drawings. Though the production company never disbanded, it became inactive after 1960. Duncan retired from animated filmmaking in 1960 to allow herself to concentrate on her drawings and paintings, which became increasingly abstract despite taking inspiration from her natural surroundings."" Information from: https://en.wikipedia.org/wiki/Alma_Duncan ",1917-10-01,,Canadian,2004-12-15,,Duncan,woman,Alma,"Canadian Painter, Artist, Animator, And Filmmaker",http://www.wikidata.org/entity/Q4733536,,,
Q29446297,"Amanda Strong is a Michif (Metis) interdisciplinary artist with a focus on filmmaking, stop motion animations and media art. Currently based on unceded Coast Salish territories also known as Vancouver, BC, Canada.  Strong received a BAA in Interpretative Illustration and a Diploma in Applied Photography from the Sheridan Institute.  With a cross-discipline focus, common themes of her work are reclamation of Indigenous histories, lineage, language and culture.  Strong is the Owner/Director/Producer of Spotted Fawn Productions Inc. (SFP). Under her direction, SFP utilizes a multi-layered approach and unconventional methods that are centered in collaboration on all aspects of their work. Strong’s work is fiercely process-driven and takes form in various mediums such as: virtual reality, stop-motion, 2D/3D animation, gallery/museum installations, published books and community-activated projects.  Strong and her team at Spotted Fawn Productions are currently working on the research and development of bringing these works into more interactive spaces.Her films have screened across the globe, most notably at Cannes, TIFF, VIFF, and Ottawa International Animation Festival (Biidaaban The Dawn Comes; Four Faces of the Moon; Flood) She has received grants from the Canada Council for the Arts, Ontario Arts Council, BC Arts Council and the NFB. Amanda Strong founded Spotted Fawn Productions in 2010 and has managed the company as the Owner, Director and Executive Producer since 2014. Amanda has also formed the collectives Media Creatorz, Indigenous Roots, and most recently Frame Sovereignty Collective which are all driven to build sustainable production skills and training to participants with the hopes of helping with access, visibility and digital literacy for Indigenous artists. Most recently, Amanda was selected as the First Canadian Director and first Animated Project for the Sundance Institute Indigenous Filmmaking Lab. The source of information is: http://amandastrong.com/ ",,http://amandastrong.com/,Canadian- Michif (Metis),,,Strong,woman,Amanda,"Canadian Animator, Interdisciplinatry Artist, Director, Producer, Entrepreneur, Activist",http://www.wikidata.org/entity/Q29446297,,,
Q61862278,"Aminder Dhaliwal (born December 5, 1988) is a Canadian animator, storyboard artist, cartoonist, writer, and director. She is best known for her 2018 graphic novel Woman World. Dhaliwal was born to Punjabi parents in Wembley, England where she grew up until the age of 11. Her family then moved to Brampton, Ontario where she spent the rest of her adolescence. She attended Sheridan College for animation and, in her final year, won a placement at Nickelodeon as a production intern in 2011. She moved to Los Angeles and began working as a storyboard revisionist, and since 2012 has accumulated credits as a writer, director, storyboard artist and storyboard director on a number of television series, including The Fairly OddParents, Sanjay and Craig, Steven Universe, and Pinky Malinky. She is currently employed as a storyboard director at Cartoon Network, director at Disney Television Animation, and story artist at Sony Pictures Animation. Information from: https://en.wikipedia.org/wiki/Aminder_Dhaliwal",1988-12-05,,Punjabi-British-Canadian,,,Dhaliwal,woman,Aminder,"Canadian Animator, Storyboard Artist, Cartoonist, Writer, And Director",http://www.wikidata.org/entity/Q61862278,,,
Q15791955,"Leduc studied at the École des arts appliqués in the 1960s and started making his first 8mm films at that time. His short film Oasis , made during his student days, won the top prize at the third Canadian Student Film Festival. After completing his studies, Leduc joined the National Film Board of Canada (NFB ) in 1972 , where he worked as a director, screenwriter and animator. His short animated film Monsieur Pointu , created with Bernard Longpré and produced by René Jodoin , received a 1976 Academy Award nomination for Best Animated Short Film .L'affaire Bronswik screened in Cannes 1978 in competition for the Palme d'Or for Best Short Film . Leduc received two other nominations for a Palme d'Or for Zea (1981) and Jours de plaine (1990, with Réal Bérard). Leduc also worked for the Canadian Broadcasting Corporation as an animator, leading animation workshops and was the animation program coordinator at Concordia University in Montreal from 1977 to 1982 . From 1983 to 1995 he was a lecturer in animation at the Université du Québec in Montreal. Information from: https://de.wikipedia.org/wiki/Andr%C3%A9_Leduc",1949-11-27,,Canadian,,,Leduc,man,André,"Canadian Animator, Film Director",http://www.wikidata.org/entity/Q15791955,,,
Q4760905,"Andy Knight was born in Pembroke, Ontario, the son of Geoffrey and Betty Knight, and has two older siblings, Fiona Knight-Gagné and Peter Knight. Knight's entry into the animation industry was with the Gaumont Film Company in Paris. During his time in France he worked on a number of film and television projects, including the Inspector Gadget series. In 1989 he moved to London, as Creative Director of the Passion Pictures studio. In 1992 he and his wife, Linzi, struck out on their own, founding Red Rover Studios in London. In 1996 they were persuaded to open the Disney Canada studio in Toronto, to which they agreed on condition that The Walt Disney Company finance the move of Red Rover to Toronto, as well. Information from: https://en.wikipedia.org/wiki/Andy_Knight",1961-11-23,,Canadian,2008-04-11,,Knight,man,Andy,Canadian Animator,http://www.wikidata.org/entity/Q4760905,,,
Q45838757,"Ange Zhang (born March 19, 1951) is a Chinese-born Canadian illustrator and animation artist. The son of Guang Weiran, a famous Chinese writer, he was born in Beijing and studied at the Central Academy of Drama in China and the Banff Centre in Canada. Zhang grew up during the Cultural Revolution. He joined the Red Guard but was later sent to a farm in Shanxi province. There he discovered painting and drawing. He later worked as a set designer for the National Opera Theatre in Beijing. Zhang was working as a set designer at the Banff Centre for the Arts at the time of the Tiananmen Square protests of 1989. The Canadian government offered asylum to visitors from China at that time and Zhang decided to accept that offer. He holds Canadian citizenship. While he was working on set design for the Stratford Festival, he met Ken Nutt at a drawing class in Stratford. Nutt suggested that he try illustrating children's books. That led to him illustrating W. D. Valgardson's book Thor, which won a Mr. Christie's Book Award. He married Pingna Sheng; the couple have one son Eric. Information from: https://en.wikipedia.org/wiki/Ange_Zhang",1951-03-19,,Chinese-Canadian,,,Zhang,man,Ange,Canadian Illustrator And Animation Artist,http://www.wikidata.org/entity/Q45838757,,,
Q4794392,"Arna Selznick is a Canadian animator, best known for directing Nelvana's 1985 animated film The Care Bears Movie. Arna owns and operates a studio called Dancingmonkeys with her husband/partner John van Bruggen. Director of award winning The Most Magnificent Thing for Corus's Nelvana based on the popular children's book by Ashley Spires, narrated by Whoopi Goldberg, screenplay by John van Bruggen. A young girl receives a tool kit as a gift and decides to make something magnificent for her faithful dog companion but the creative process proves more challenging than expected. Selznick completed two years, 2014- 2016 as a key member of the story team of the CG animated feature film, The Nut Job 2, produced in Toronto by Toonbox Entertainment. Information from: https://en.wikipedia.org/wiki/Arna_Selznick",1950-03-07,,Canadian,,,Selznick,woman,Arna,Canadian Animator,http://www.wikidata.org/entity/Q4794392,,,
Q65619729,"Barb Taylor creates animated films focusing on queer protagonists - from the mythical The Sheelagh to the grrl powered Tomboy. Barb has recently been working on a web series called How to Get a Girl Pregnant, in collaboration with writer Karleen Pendleton Jiménez, which explores issues facing a butch hoping to get pregnant. Barb's film Tomboy which explores bullying and gender expression was the recipient of the CBC Canadian Reflection Award, Inside Out Up and Coming Artist Award, Audience Award Reeling Lesbian and Gay Film Festival, Chicago among others. Interested in exploring her dual Canadian Irish citizenship, Barb has recently completed her first feature script while Artist in Residence in Clones Ireland - this story is from the point of view of an ancient bisexual Irish queen. Previous films include Peaceosaurus created in conjunction with York University Children as Peacemakers program. As a digital storyteller Barb was the recipient of the Corus Innovation Award for creation of an online youth radio station and a Webby Award Honoree for creation of a website based on the Lawrence Hill book, Blood the Stuff of Life. Information from: https://www.cfmdc.org/filmmaker/7683",,,Canadian,,,Taylor,woman,Barb,Canadian Animator And Film Maker,http://www.wikidata.org/entity/Q65619729,,,
Q76999378,"Bart Sarmazian is a Canadian animator known for Looped, Welcome to the Wayne, Total Drama Island, Yin Yang Yo, and others. Since 2004, Bart has worked on many independent and popular TV cartoon series' in several major animation studios across Canada in Halifax, Ottawa, Toronto and Vancouver. Since 2016, Bart resides in Toronto, Ontario where he continues to work in freelance and full time Flash and Harmony animation projects. Information from:  https://www.imdb.com/name/nm1507004/bio?ref_=nm_ov_bio_sm",,,Canadian,,,Sarmazian,man,Baret,Canadian Animator,http://www.wikidata.org/entity/Q76999378,,,
Q15792607,Bernard Longpré was a Canadian director and animator. https://en.wikipedia.org/wiki/Bernard_Longpr%C3%A9,1937-01-01,,Canadian,2002-06-24,,Longpré,man,Bernard,Canadian Director And Animator,http://www.wikidata.org/entity/Q15792607,,,
Q2927185,"Bryant Fryer is known for such works as Bride for a Knight (1927),  Help Wanted (1927), Follow the Swallow (1927), One Bad Knight (1927), and Jack the Giant Killer (1933). In all of these short animated films he worked as an animator and a director. The source of information: https://www.imdb.com/name/nm0296904/",1897-01-01,,Canadian,1963-01-01,,Fryer,man,Bryant,Canadian Animator And Filmmaker,http://www.wikidata.org/entity/Q2927185,,,
Q4980685,"Bryce Hallett is a Canadian independent animator living and working in Toronto, Ontario, Canada. A graduate of Sheridan College's classical animation program and Canadore College's graphic communications program, Hallett has been creating numerous cartoons and animations since 1999 working under his business ""Frog Feet Productions"". His first job was creating the ""Ranger Gord's Educational Films"" and ""Ranger Gord's Safety Tips"" cartoons based on the character of the same name for The Red Green Show created by Steve Smith which aired on CBC Television and PBS. Information from: https://en.wikipedia.org/wiki/Bryce_Hallett",1976-06-01,,Canadian,,,Hallett,man,Bryce,Canadian Animator,http://www.wikidata.org/entity/Q4980685,,,
Q106756159,"Cam Christiansen is a Canadian animator, most noted for his 2017 feature documentary film Wall. He previously directed the animated short films I Have Seen the Future (2007), The Real Place (2009) and Five Hole: Tales of Hockey Erotica (2009). Originally from Edmonton, Alberta, he studied painting and animation at the Alberta College of Art and Design. Information from: https://en.wikipedia.org/wiki/Cam_Christiansen",1970-01-01,,Canadian,,,Christiansen,man,Cam,Canadian Animator,http://www.wikidata.org/entity/Q106756159,,,
Q2182259,"Canadian musician, as well as an illustrator and animator. He ""has made his own album artwork and animated music videos to accompany several of his songs, including ""Clinically Dead"", ""Flower Gardens"", ""Red Hot Drops"", and ""Molten Light"", as well as the Love as Laughter song ""Dirty Lives"" and Timber Timbre's song ""Beat the Drum Slowly"". He won the Prism Prize in 2015 for ""Beat the Drum Slowly"", alongside a second nomination for the video for his own single ""Monster""."" Information from: https://en.wikipedia.org/wiki/Chad_VanGaalen ",1977-01-01,,Canadian,,,VanGaalen,man,Chad,"Canadian Musician, Illustrator, And Animator",http://www.wikidata.org/entity/Q2182259,,,
Q1086746,"Canadian film animator and professor. ""Hinton's films have won international awards and been twice nominated for an Academy Award for Best Animated Short Film: in 1991 for the National Film Board of Canada (NFB) animated short film Blackfly and in 2003 for his independently made short Nibbles."" Information from: https://en.wikipedia.org/wiki/Christopher_Hinton_(animator) ",1952-03-31,,Canadian,,,Hinton,man,Christopher,Canadian Film Animator And Professor,http://www.wikidata.org/entity/Q1086746,,,
